Names,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma,SpectralContrast,Tonnetz,ZeroCrossingRate,RMSEnergy,LogMelFilterbank_1,LogMelFilterbank_2,LogMelFilterbank_3,LogMelFilterbank_4,LogMelFilterbank_5,LogMelFilterbank_6,LogMelFilterbank_7,LogMelFilterbank_8,LogMelFilterbank_9,LogMelFilterbank_10,LogMelFilterbank_11,LogMelFilterbank_12,LogMelFilterbank_13,LogMelFilterbank_14,LogMelFilterbank_15,LogMelFilterbank_16,LogMelFilterbank_17,LogMelFilterbank_18,LogMelFilterbank_19,LogMelFilterbank_20,LogMelFilterbank_21,LogMelFilterbank_22,LogMelFilterbank_23,LogMelFilterbank_24,LogMelFilterbank_25,LogMelFilterbank_26,LogMelFilterbank_27,LogMelFilterbank_28,LogMelFilterbank_29,LogMelFilterbank_30,RASTA-PLP
Dhanush,-444.6330261230469,133.37332153320312,14.181985855102539,7.603666305541992,11.108176231384277,-12.253151893615723,-4.358989238739014,2.3595991134643555,-16.08547592163086,-15.750555038452148,0.6954808831214905,-0.5988212823867798,-11.062312126159668,0.41759697,21.387141630811847,0.013374884656617353,0.08690160056554525,0.052021846,-13.574684143066406,-13.938223838806152,-14.07099723815918,-16.030559539794922,-20.68145751953125,-24.0690975189209,-27.7764949798584,-28.319313049316406,-31.386011123657227,-34.17524337768555,-31.707576751708984,-33.12897872924805,-37.464664459228516,-42.09380340576172,-42.69438934326172,-40.93030548095703,-37.89536666870117,-38.7454719543457,-43.40375900268555,-48.81877899169922,-53.545013427734375,-55.85847473144531,-57.464691162109375,-57.8485221862793,-57.850791931152344,-57.852943420410156,-57.854923248291016,-57.85667037963867,-57.858097076416016,-57.85907745361328,0.8045060722707903
Dhanush,-443.9261169433594,152.56190490722656,12.989974975585938,2.521104335784912,15.129636764526367,-8.422320365905762,-6.058133602142334,2.323120355606079,-15.687385559082031,-18.10113525390625,-0.3949664831161499,-0.09137777239084244,-11.247944831848145,0.40102586,21.540757650645627,0.021153379354196887,0.07188836825696056,0.054271303,-10.03904914855957,-11.288430213928223,-11.573375701904297,-13.653898239135742,-18.774686813354492,-22.70049285888672,-26.654659271240234,-26.44745635986328,-29.54570960998535,-32.40515899658203,-28.991657257080078,-30.261741638183594,-35.79009246826172,-40.65289306640625,-41.234886169433594,-39.71277618408203,-37.29396438598633,-39.76138687133789,-44.88097381591797,-50.746891021728516,-56.4807243347168,-59.055538177490234,-59.91835403442383,-60.15406036376953,-60.16099548339844,-60.16756057739258,-60.173561096191406,-60.17879867553711,-60.1831169128418,-60.186058044433594,0.8053408469707029
Dhanush,-445.0223693847656,142.16592407226562,11.240318298339844,10.059554100036621,15.072637557983398,-11.091668128967285,-1.8845239877700806,3.5700905323028564,-17.55324363708496,-16.998611450195312,0.28621742129325867,0.2639176547527313,-9.862963676452637,0.3704948,21.865461532498855,0.023678816138609143,0.07837537159222738,0.05788015,-10.971026420593262,-12.37343978881836,-12.737309455871582,-14.221356391906738,-19.706327438354492,-23.978384017944336,-27.837020874023438,-27.82374382019043,-30.387317657470703,-33.001426696777344,-29.47924041748047,-31.650659561157227,-37.18378448486328,-41.77046585083008,-42.00197219848633,-40.331668853759766,-36.894439697265625,-37.904052734375,-42.935997009277344,-48.5783805847168,-53.650142669677734,-56.81960678100586,-58.93263626098633,-59.82905578613281,-59.83842468261719,-59.8471565246582,-59.855133056640625,-59.860416412353516,-59.86469650268555,-59.867652893066406,0.7879163882353565
Dhanush,-438.72100830078125,110.91761779785156,5.486310005187988,3.703625202178955,12.608555793762207,-5.543331623077393,-2.5481348037719727,-0.7738927602767944,-15.85373306274414,-14.296670913696289,-0.2408498227596283,0.1311642974615097,-8.6218843460083,0.40668637,21.21889945747914,0.0107306092632793,0.09891603828306264,0.048863996,-17.8098201751709,-18.310340881347656,-18.52345085144043,-20.958026885986328,-24.555253982543945,-27.77515983581543,-31.52670669555664,-31.776201248168945,-33.709625244140625,-34.96561813354492,-30.8617000579834,-32.17194747924805,-36.49052810668945,-40.620601654052734,-41.56600570678711,-40.527305603027344,-38.42629623413086,-39.46205139160156,-43.88941192626953,-48.572505950927734,-52.45034408569336,-54.942012786865234,-56.517852783203125,-57.24178695678711,-57.248870849609375,-57.255592346191406,-57.26165008544922,-57.266353607177734,-57.269195556640625,-57.27115249633789,0.8181339818724817
Dhanush,-436.14923095703125,145.49655151367188,5.099592208862305,5.24910831451416,21.764589309692383,-6.189937591552734,-7.8858184814453125,-0.09227042645215988,-13.4999418258667,-14.31710433959961,-1.0469732284545898,-1.9889564514160156,-11.352543830871582,0.38904685,21.831142237872918,0.008239898279675473,0.06955005619199536,0.053613976,-9.820815086364746,-11.646486282348633,-11.847384452819824,-14.027410507202148,-19.47012710571289,-23.53546905517578,-27.026960372924805,-27.14828109741211,-30.119815826416016,-32.54016876220703,-29.819440841674805,-30.15371322631836,-32.938907623291016,-36.4557991027832,-37.76150894165039,-37.53780746459961,-35.45148468017578,-37.67839050292969,-43.54130554199219,-49.287681579589844,-54.0396728515625,-56.28968811035156,-58.06720733642578,-58.55657196044922,-58.56175994873047,-58.56446838378906,-58.56657791137695,-58.568458557128906,-58.570003509521484,-58.57098388671875,0.8185495113215023
Dhanush,-430.4089050292969,146.8868408203125,25.218589782714844,-1.710810661315918,8.850190162658691,-2.8012630939483643,-5.559001445770264,0.5593680143356323,-8.275452613830566,-13.468672752380371,-4.845019340515137,-3.816291570663452,-11.008703231811523,0.392424,21.405549271438154,-0.008271597606641102,0.06665095707656613,0.063471295,-8.587974548339844,-9.44975757598877,-9.685412406921387,-13.493304252624512,-18.308313369750977,-21.49747657775879,-24.443105697631836,-24.072425842285156,-26.68289566040039,-30.624431610107422,-29.84996795654297,-32.089805603027344,-35.76910400390625,-38.799503326416016,-40.692832946777344,-41.240203857421875,-40.097198486328125,-42.39985275268555,-47.48181915283203,-51.96247863769531,-54.63285827636719,-55.354488372802734,-55.67781066894531,-55.805694580078125,-55.80754089355469,-55.809383392333984,-55.81113052368164,-55.81272506713867,-55.81404113769531,-55.81498336791992,0.7709871364579342
Dhanush,-439.6315002441406,147.88719177246094,3.04243803024292,6.29224157333374,16.601293563842773,-13.898666381835938,-5.504001617431641,4.688640117645264,-15.640419006347656,-17.33983612060547,-0.7303550839424133,-1.0823463201522827,-11.125353813171387,0.3930714,21.714104483879638,0.008902375656286961,0.08121216103538283,0.057835314,-11.758845329284668,-12.747106552124023,-12.942109107971191,-14.408491134643555,-19.10620880126953,-23.29627227783203,-26.697864532470703,-26.610082626342773,-29.017311096191406,-31.62196922302246,-29.61754035949707,-31.29928207397461,-35.21322250366211,-39.54705810546875,-39.338130950927734,-38.10917663574219,-34.616302490234375,-36.09456253051758,-42.08155059814453,-47.77865982055664,-53.83208465576172,-56.78240203857422,-58.76576614379883,-59.702789306640625,-59.7064323425293,-59.71019744873047,-59.713645935058594,-59.71685028076172,-59.71950149536133,-59.721290588378906,0.7917344653442954
Dhanush,-429.7681884765625,156.22195434570312,16.98900604248047,7.613887310028076,12.30109977722168,-13.240818977355957,-5.657988548278809,2.629244327545166,-14.697813987731934,-16.220373153686523,-2.3269715309143066,-2.6058874130249023,-11.945477485656738,0.38187423,21.850120581857347,0.006318854734836943,0.06722873767401392,0.06471938,-7.6185221672058105,-8.280377388000488,-8.231754302978516,-10.305621147155762,-15.886881828308105,-19.996030807495117,-23.77672576904297,-23.673261642456055,-26.92339324951172,-31.06394386291504,-29.619850158691406,-31.285459518432617,-35.29110336303711,-39.93292236328125,-40.780208587646484,-39.141090393066406,-36.25246047973633,-38.12385940551758,-43.62616729736328,-48.67076873779297,-53.5771369934082,-56.65306091308594,-58.32120895385742,-59.19674301147461,-59.19902038574219,-59.20118713378906,-59.203163146972656,-59.20491027832031,-59.20634078979492,-59.207305908203125,0.7743216669817318
Dhanush,-473.0423889160156,135.84585571289062,17.890193939208984,8.598370552062988,17.996540069580078,-3.1819701194763184,-4.9271769523620605,-2.0668599605560303,-15.805603981018066,-14.696887016296387,-0.9691256284713745,-2.4937400817871094,-10.752790451049805,0.39323232,21.363412616194275,0.009838943916942006,0.08550359810034802,0.052781746,-13.55335521697998,-14.513925552368164,-14.771533012390137,-16.997478485107422,-22.581504821777344,-27.142269134521484,-32.214359283447266,-32.44521713256836,-34.87678146362305,-36.885841369628906,-34.36870193481445,-35.01313018798828,-38.220035552978516,-41.86882781982422,-44.093257904052734,-43.80898666381836,-41.50021743774414,-42.66475296020508,-47.54587936401367,-52.19572830200195,-55.96113967895508,-57.972225189208984,-58.89041519165039,-59.129512786865234,-59.134071350097656,-59.138397216796875,-59.142337799072266,-59.14585494995117,-59.1486930847168,-59.15065383911133,0.8058986461263828
Dhanush,-432.03631591796875,168.58506774902344,-3.8706881999969482,0.6081219911575317,16.287914276123047,-15.072833061218262,-3.419907331466675,6.3338518142700195,-18.302751541137695,-17.9012451171875,1.6634641885757446,-0.10257349163293839,-10.705047607421875,0.41031367,21.892384834944373,0.00924394197268658,0.07888744380800464,0.06288126,-9.38757038116455,-10.767097473144531,-10.949908256530762,-11.888736724853516,-16.38344383239746,-19.932266235351562,-23.037111282348633,-23.27829933166504,-26.150449752807617,-27.963176727294922,-24.82284164428711,-27.603322982788086,-33.143985748291016,-37.16331481933594,-38.36335372924805,-37.14115905761719,-33.99843215942383,-34.904903411865234,-40.685951232910156,-47.39271545410156,-54.19505310058594,-57.61373519897461,-59.94403839111328,-60.82981872558594,-60.83207321166992,-60.834232330322266,-60.8361930847168,-60.837921142578125,-60.83936309814453,-60.84033203125,0.7773090160309316
Dhanush,-449.2730712890625,171.0193634033203,13.975407600402832,8.911354064941406,18.37566375732422,-11.354942321777344,-5.771167755126953,2.0855767726898193,-17.070362091064453,-17.988067626953125,-1.345052719116211,-0.8648523092269897,-11.64533805847168,0.39742035,21.71678844258613,-0.0006304402416987737,0.055050029002320186,0.057304047,-6.331905364990234,-7.796450614929199,-8.590374946594238,-11.127297401428223,-16.62093734741211,-21.190902709960938,-25.93106460571289,-26.10499382019043,-29.040531158447266,-31.9559268951416,-29.6373291015625,-30.760026931762695,-35.61449432373047,-40.44139099121094,-41.31660842895508,-39.94304656982422,-36.79396057128906,-38.628570556640625,-45.00639724731445,-50.885677337646484,-56.712650299072266,-59.98395919799805,-61.96486282348633,-63.14995574951172,-63.15450668334961,-63.15875244140625,-63.16264343261719,-63.16617965698242,-63.16903305053711,-63.17097854614258,0.8147052147059158
Dhanush,-462.2940368652344,135.9707489013672,3.9366164207458496,4.7931318283081055,14.815572738647461,-10.979399681091309,-4.836962699890137,3.027862071990967,-12.938651084899902,-13.83576774597168,-2.255645275115967,-3.3432860374450684,-10.260174751281738,0.40110347,21.512736875246922,0.0032365813254536194,0.10640792669663574,0.05765345,-15.528619766235352,-16.17104721069336,-16.231985092163086,-18.58251190185547,-23.76557731628418,-26.982770919799805,-29.449703216552734,-29.395156860351562,-32.243064880371094,-35.12040328979492,-32.72228240966797,-34.55941390991211,-37.960906982421875,-41.7067756652832,-41.7034912109375,-40.89216613769531,-39.535003662109375,-40.71395492553711,-45.08454132080078,-50.014835357666016,-55.03502655029297,-58.511837005615234,-60.15577697753906,-61.08571243286133,-61.09029769897461,-61.094608306884766,-61.09856414794922,-61.10206985473633,-61.104915618896484,-61.10687255859375,0.7855181497867609
Dhanush,-442.2085266113281,131.94468688964844,-1.3081451654434204,2.899423599243164,12.252306938171387,-11.441290855407715,-0.8206799626350403,3.3876965045928955,-17.24852180480957,-15.13971996307373,1.063948154449463,0.9160246849060059,-8.328563690185547,0.39710832,21.331710332326775,0.012006850465253521,0.09917207439095127,0.052644942,-15.861640930175781,-17.05377197265625,-17.408798217773438,-18.165727615356445,-22.244367599487305,-25.76982307434082,-28.55463218688965,-28.469079971313477,-30.580923080444336,-32.22365951538086,-28.710180282592773,-30.42209243774414,-35.41717529296875,-40.2054443359375,-40.96615982055664,-38.993587493896484,-36.59300231933594,-37.67494201660156,-41.91527557373047,-46.91847610473633,-52.178401947021484,-55.27052688598633,-57.88577651977539,-58.83601760864258,-58.844764709472656,-58.85295104980469,-58.86038589477539,-58.86689758300781,-58.87223434448242,-58.8755989074707,0.8090726108611351
Dhanush,-432.4620056152344,129.94827270507812,3.732177495956421,7.628368854522705,21.606733322143555,-8.389535903930664,-9.726347923278809,0.7237533926963806,-11.702468872070312,-14.465291023254395,-2.2936294078826904,-2.388206720352173,-10.669513702392578,0.4001081,21.5622804299811,0.020144153439883385,0.09153064276392112,0.059110247,-13.725137710571289,-13.881570816040039,-13.747244834899902,-16.866064071655273,-21.40381622314453,-25.26651382446289,-28.708740234375,-29.05461311340332,-31.899085998535156,-34.40916061401367,-31.840566635131836,-32.385589599609375,-35.41653060913086,-37.51128387451172,-37.43418502807617,-37.298500061035156,-36.054412841796875,-36.8087043762207,-42.87907028198242,-48.74199676513672,-54.024253845214844,-56.395503997802734,-58.028724670410156,-58.62212371826172,-58.632850646972656,-58.64284896850586,-58.64883041381836,-58.65193176269531,-58.654266357421875,-58.65598678588867,0.7740983077798934
Dhanush,-427.4020690917969,152.3902587890625,-5.723111629486084,-6.5275678634643555,8.766112327575684,-12.708030700683594,-2.9851436614990234,1.2655394077301025,-18.48845863342285,-16.551485061645508,0.0506441704928875,0.6595712304115295,-9.008883476257324,0.3983973,21.75254872416606,0.005205149443933517,0.08726752827726218,0.06126436,-14.176545143127441,-14.971540451049805,-13.906309127807617,-13.546358108520508,-17.602785110473633,-21.065595626831055,-24.004667282104492,-23.46724510192871,-25.808618545532227,-27.112823486328125,-24.251659393310547,-27.09954071044922,-32.140743255615234,-36.623992919921875,-38.51314163208008,-38.18506622314453,-34.937435150146484,-36.465057373046875,-41.991859436035156,-47.80817794799805,-53.074005126953125,-55.8492317199707,-58.340065002441406,-59.879356384277344,-59.882686614990234,-59.8864631652832,-59.88860321044922,-59.89040756225586,-59.89178466796875,-59.89283752441406,0.7686008251241108
Dhanush,-445.66595458984375,99.48632049560547,-11.491782188415527,4.73279333114624,13.994229316711426,-12.249787330627441,-3.511658191680908,2.029355525970459,-13.117308616638184,-9.28641414642334,3.0664844512939453,0.5473024845123291,-7.2838921546936035,0.41476023,20.61352149423976,-0.0018262556409573004,0.1393164968822506,0.054922942,-23.979412078857422,-25.022171020507812,-24.421131134033203,-25.169923782348633,-27.904306411743164,-29.922029495239258,-31.98012351989746,-32.908206939697266,-35.158687591552734,-36.128299713134766,-33.043399810791016,-33.34070587158203,-36.65475082397461,-39.020626068115234,-39.49258041381836,-38.49172592163086,-36.32161331176758,-36.5931510925293,-40.09791946411133,-44.96075439453125,-49.72610092163086,-52.37635803222656,-54.48802185058594,-56.03555679321289,-56.037837982177734,-56.04000473022461,-56.0419807434082,-56.043731689453125,-56.045143127441406,-56.04612350463867,0.7596536975608064
Dhanush,-410.5382080078125,142.9906768798828,1.0643757581710815,9.364789962768555,14.46250057220459,-15.482332229614258,-2.7632293701171875,3.6148204803466797,-16.4600772857666,-14.973021507263184,0.2750016152858734,0.8899237513542175,-10.057735443115234,0.38068888,21.922467425972773,0.006858441246936248,0.07874243220707657,0.07064089,-9.4077730178833,-10.57977294921875,-10.378461837768555,-12.506134986877441,-18.014759063720703,-20.396360397338867,-22.822303771972656,-24.962867736816406,-27.927154541015625,-29.376110076904297,-27.11382484436035,-27.931636810302734,-33.022117614746094,-37.901859283447266,-37.556400299072266,-35.755218505859375,-32.142276763916016,-33.44132995605469,-38.8409309387207,-44.2547492980957,-49.86216735839844,-52.77233123779297,-55.95932388305664,-57.97938537597656,-57.98846435546875,-57.99668884277344,-58.002601623535156,-58.007835388183594,-58.01213455200195,-58.01506042480469,0.7326401911811369
Dhanush,-420.0700988769531,155.2232666015625,12.3488187789917,5.488180637359619,10.55554485321045,-12.293435096740723,-2.530052423477173,2.979914665222168,-15.254267692565918,-16.841388702392578,-2.300847053527832,0.7576524019241333,-10.12525749206543,0.3737468,22.33712333276741,0.007794242439778202,0.06252718967517401,0.074730396,-7.274343967437744,-8.299612045288086,-8.1751070022583,-10.764405250549316,-16.30060386657715,-18.525447845458984,-22.308229446411133,-23.49071502685547,-26.37031364440918,-27.972543716430664,-27.042898178100586,-28.967529296875,-34.705623626708984,-39.708885192871094,-40.02824401855469,-38.20264434814453,-34.99501419067383,-37.100746154785156,-43.01367950439453,-48.32813262939453,-52.762664794921875,-55.18100357055664,-57.426692962646484,-59.35805130004883,-59.36256408691406,-59.366844177246094,-59.370765686035156,-59.3742561340332,-59.37710189819336,-59.379032135009766,0.725563740329163
Dhanush,-478.61712646484375,129.58456420898438,26.723222732543945,6.852219581604004,12.935773849487305,-0.6697779893875122,-3.795295238494873,-0.8127065896987915,-9.962898254394531,-13.1591796875,-3.402561902999878,-0.5571738481521606,-7.941832065582275,0.4151179,21.240541439704764,-0.00041683706170502274,0.08865760042053364,0.058341917,-14.09489917755127,-15.675421714782715,-16.11509132385254,-18.597557067871094,-24.487279891967773,-27.518529891967773,-32.04627227783203,-33.4805908203125,-35.34999084472656,-37.025943756103516,-36.3121337890625,-37.18878173828125,-41.395328521728516,-44.66792297363281,-45.738346099853516,-45.675743103027344,-43.92775344848633,-46.2886962890625,-51.195884704589844,-54.927730560302734,-57.38312911987305,-58.21052932739258,-58.914127349853516,-59.26446533203125,-59.267391204833984,-59.270076751708984,-59.272491455078125,-59.27450180053711,-59.27617645263672,-59.27727508544922,0.7763271564679188
Dhanush,-406.68829345703125,143.5234832763672,18.1696720123291,14.409533500671387,19.411399841308594,-7.36375093460083,-3.41994309425354,2.8230984210968018,-13.791050910949707,-15.462681770324707,-1.1948347091674805,-0.5029006600379944,-11.838322639465332,0.38165572,22.350335539663117,0.00924862105717435,0.06689113254060325,0.07499243,-3.912205696105957,-5.31571626663208,-6.582235336303711,-10.915290832519531,-16.67289924621582,-19.433570861816406,-24.42438316345215,-25.715965270996094,-28.17489242553711,-31.131580352783203,-29.002450942993164,-29.06479835510254,-33.9351806640625,-38.073246002197266,-38.58611297607422,-37.04344940185547,-33.263614654541016,-34.93389129638672,-41.54806137084961,-46.972347259521484,-51.70168685913086,-54.047691345214844,-56.420413970947266,-57.26462173461914,-57.27294921875,-57.2805061340332,-57.28731155395508,-57.29325866699219,-57.29798126220703,-57.30125427246094,0.730269772842891
Dhanush,-412.02142333984375,176.27162170410156,10.998903274536133,-7.091760635375977,13.473504066467285,-3.3445491790771484,-2.638674736022949,1.9397592544555664,-16.230154037475586,-19.192245483398438,-2.8132612705230713,-0.956782877445221,-10.63259506225586,0.39875886,22.265108955930014,0.019811295894106507,0.05227894794083527,0.07015131,-3.7766952514648438,-4.68717622756958,-4.839672088623047,-7.595874786376953,-13.88591194152832,-16.70302963256836,-20.3895263671875,-21.218311309814453,-22.917129516601562,-23.67543601989746,-22.499967575073242,-24.404415130615234,-30.31389617919922,-36.00359344482422,-37.37100601196289,-37.80353546142578,-35.99430465698242,-38.30720520019531,-44.13755416870117,-49.78266525268555,-54.81138229370117,-56.521934509277344,-57.690555572509766,-58.09741973876953,-58.1023063659668,-58.10682678222656,-58.1109504699707,-58.1145133972168,-58.11742401123047,-58.11945343017578,0.7490497566795579
Dhanush,-416.139404296875,139.63311767578125,5.741855621337891,9.100263595581055,20.42484474182129,-8.697020530700684,-6.873573303222656,0.7022915482521057,-13.547627449035645,-15.638046264648438,-3.7116596698760986,-1.6626988649368286,-9.925665855407715,0.36830592,22.10652822010472,0.007402071190024968,0.0821320783787703,0.06854791,-9.29841136932373,-9.852090835571289,-9.691506385803223,-12.915480613708496,-18.760051727294922,-21.624950408935547,-25.98635482788086,-27.163877487182617,-29.555686950683594,-30.67981719970703,-29.521060943603516,-29.826351165771484,-33.48060989379883,-36.60148239135742,-36.91366958618164,-35.71662139892578,-33.12029266357422,-35.79320526123047,-42.12262725830078,-47.376548767089844,-52.13285827636719,-54.758750915527344,-57.32151794433594,-58.398319244384766,-58.398319244384766,-58.398319244384766,-58.398319244384766,-58.398319244384766,-58.398319244384766,-58.398319244384766,0.7633352079365683
Dhanush,-450.6600341796875,123.08500671386719,-13.570836067199707,-2.476128101348877,10.788087844848633,-15.288898468017578,-3.3382630348205566,5.23896598815918,-14.425063133239746,-13.861015319824219,1.4969472885131836,0.7587498426437378,-8.045243263244629,0.46104348,20.52015061519238,9.054443566605681e-05,0.13409041473317865,0.053265456,-22.10788917541504,-22.421377182006836,-21.623682022094727,-22.54322624206543,-25.257707595825195,-26.484704971313477,-29.007186889648438,-29.17271614074707,-31.08176612854004,-31.791372299194336,-30.28745460510254,-31.243925094604492,-36.09539794921875,-39.42206954956055,-39.409278869628906,-38.596580505371094,-35.543914794921875,-36.325191497802734,-41.06349182128906,-46.417686462402344,-52.204647064208984,-54.62931823730469,-56.74886703491211,-58.085941314697266,-58.085941314697266,-58.085941314697266,-58.085941314697266,-58.085941314697266,-58.085941314697266,-58.085941314697266,0.772888545252403
Dhanush,-404.93597412109375,144.05783081054688,-5.306803226470947,8.665508270263672,18.94089698791504,-13.353375434875488,-3.532404899597168,1.3914601802825928,-17.41153335571289,-13.112212181091309,1.0201910734176636,-0.5170982480049133,-9.856457710266113,0.4011727,21.811209421882193,0.01780587166699006,0.08156789261890951,0.06609995,-9.407523155212402,-10.287213325500488,-10.483573913574219,-13.02000904083252,-18.00897979736328,-19.698286056518555,-23.458335876464844,-25.16435432434082,-28.04869270324707,-29.06328010559082,-26.62959098815918,-26.356542587280273,-30.54352378845215,-34.930694580078125,-35.17139434814453,-34.05232238769531,-31.653196334838867,-32.632652282714844,-37.48944091796875,-42.7521858215332,-48.33270263671875,-51.38669967651367,-54.852413177490234,-56.48546600341797,-56.48546600341797,-56.48546600341797,-56.48546600341797,-56.48546600341797,-56.48546600341797,-56.48546600341797,0.7607688393493979
Dhanush,-438.6064758300781,122.106689453125,-3.7545666694641113,4.160781383514404,15.454144477844238,-7.407322406768799,-1.3928790092468262,0.700570285320282,-14.394848823547363,-11.911309242248535,-0.5936262607574463,-0.29224419593811035,-7.9317097663879395,0.4360522,20.626400343290793,0.009072569710310329,0.11986001848897912,0.05259163,-17.130229949951172,-18.141334533691406,-18.169540405273438,-20.85409164428711,-25.126325607299805,-26.97159194946289,-29.904993057250977,-30.821809768676758,-32.39192199707031,-32.937801361083984,-30.92945671081543,-30.84010887145996,-34.562477111816406,-38.48184585571289,-39.22102355957031,-38.72343444824219,-36.22941207885742,-38.02772521972656,-42.334930419921875,-46.611961364746094,-50.77772521972656,-53.27004623413086,-55.913414001464844,-57.47198486328125,-57.47425079345703,-57.47637939453125,-57.478355407714844,-57.48008728027344,-57.481502532958984,-57.482479095458984,0.7910820985614737
Dhanush,-465.0005798339844,126.50980377197266,-2.313847541809082,9.092581748962402,13.14975357055664,-12.650590896606445,-0.22847703099250793,2.1244685649871826,-14.941253662109375,-12.73942756652832,-1.9865238666534424,0.8030296564102173,-6.181014060974121,0.41436186,21.15895913975089,0.004315638345922948,0.1143359828161253,0.050507583,-17.94472312927246,-19.589139938354492,-19.531036376953125,-20.770967483520508,-25.260295867919922,-27.56389045715332,-31.08395767211914,-31.589309692382812,-33.4642333984375,-34.087703704833984,-33.37070846557617,-34.02177810668945,-38.00893783569336,-42.11676025390625,-42.144439697265625,-40.419960021972656,-37.427181243896484,-39.37784194946289,-43.85750198364258,-47.8607063293457,-51.48830795288086,-54.15592956542969,-57.75754928588867,-60.048343658447266,-60.05287551879883,-60.057132720947266,-60.06107711791992,-60.06454849243164,-60.067386627197266,-60.06931686401367,0.812041068601365
Dhanush,-442.234619140625,138.3650665283203,23.79494857788086,5.765046119689941,8.379079818725586,-8.730729103088379,-4.36133337020874,3.5978991985321045,-7.875733375549316,-13.101973533630371,-4.78712797164917,-3.6370999813079834,-11.106023788452148,0.40294793,21.782110797133125,0.007653808559412517,0.11250861006380511,0.069540344,-10.548845291137695,-11.345389366149902,-11.984726905822754,-15.333175659179688,-20.929067611694336,-23.215723037719727,-26.242706298828125,-26.706937789916992,-29.315044403076172,-33.13361358642578,-34.3480339050293,-35.877323150634766,-39.035667419433594,-42.26332473754883,-43.345069885253906,-42.140689849853516,-40.740699768066406,-42.07298278808594,-47.07794189453125,-51.692630767822266,-55.313560485839844,-56.86748504638672,-58.15953063964844,-58.93747329711914,-58.93974685668945,-58.94189453125,-58.94383239746094,-58.945621490478516,-58.946998596191406,-58.94798278808594,0.732962549213515
Dhanush,-437.5547790527344,137.54071044921875,-0.9133113622665405,1.0074422359466553,5.195403099060059,-12.946711540222168,4.520867347717285,3.957993984222412,-18.01569366455078,-13.44758415222168,1.779579997062683,1.618909478187561,-8.925413131713867,0.3916023,21.64624772520867,0.009414329445238961,0.07998749274941995,0.05648584,-14.7360200881958,-16.2877254486084,-16.31189727783203,-17.552453994750977,-21.464014053344727,-23.149991989135742,-25.873069763183594,-25.95872688293457,-28.307830810546875,-29.188791275024414,-27.297056198120117,-28.850440979003906,-34.96757125854492,-40.736812591552734,-42.63754653930664,-40.776611328125,-36.86872863769531,-37.19449996948242,-41.732059478759766,-46.6884880065918,-50.956459045410156,-54.14293670654297,-57.14347839355469,-59.75628662109375,-59.76335525512695,-59.76981735229492,-59.775882720947266,-59.781211853027344,-59.785491943359375,-59.78847885131836,0.7811457890596798
Dhanush,-403.3855895996094,150.11708068847656,1.9660683870315552,9.12285041809082,21.682334899902344,-8.731772422790527,-4.933769702911377,0.03598758950829506,-16.48320960998535,-15.588751792907715,-1.8814281225204468,-1.4055505990982056,-12.015751838684082,0.37863412,22.18616780590509,0.006695548422280764,0.07075433222157773,0.06646046,-6.469305038452148,-7.042211532592773,-6.837183475494385,-10.936722755432129,-16.263835906982422,-19.484052658081055,-23.538137435913086,-24.80097198486328,-27.19345474243164,-28.74459457397461,-26.700307846069336,-26.418357849121094,-30.092313766479492,-34.388118743896484,-35.365787506103516,-34.20671844482422,-31.47418975830078,-33.412925720214844,-39.65007019042969,-45.58047103881836,-50.17675018310547,-53.209922790527344,-56.54636001586914,-58.19890213012695,-58.20611572265625,-58.21302032470703,-58.218421936035156,-58.2220344543457,-58.22492980957031,-58.22675704956055,0.7693272699960463
Dhanush,-409.4666748046875,146.3327178955078,10.454681396484375,10.348257064819336,13.882153511047363,-12.265969276428223,-1.9952661991119385,3.1088435649871826,-15.214468002319336,-16.06232261657715,-3.6026132106781006,-1.349774956703186,-10.52259349822998,0.3738886,21.86834329771179,0.012901908525258141,0.06622611840197216,0.066017695,-7.226860046386719,-8.27442455291748,-8.077476501464844,-10.738816261291504,-17.536624908447266,-20.08218765258789,-23.21466064453125,-24.31563949584961,-26.680877685546875,-28.777183532714844,-27.62006950378418,-28.31165313720703,-33.33203887939453,-38.009613037109375,-37.82456970214844,-36.09050369262695,-32.59071731567383,-35.024757385253906,-41.006263732910156,-45.23553466796875,-48.80886459350586,-51.37962341308594,-54.5283317565918,-55.699127197265625,-55.7015380859375,-55.7036018371582,-55.704856872558594,-55.704856872558594,-55.704856872558594,-55.704856872558594,0.7586710124059665
